unique_keyword_id,intent_localised_id,intent_localised,keyword_template,language
ca8d92de11731e11126c26316b0db87b,5906c748ae2170f0259fa3f4abeb149b,TFI,"intent,subject,location",rum
80f9f84860333a40811dd66c3802e83a,fc5468372d5a5ebd99728eeedc5ba3a4,DSH,"intent,subject",ara
80f9f84860333a40811dd66c3802e83a,fc5468372d5a5ebd99728eeedc5ba3a4,DSH,"intent,subject",ger
80f9f84860333a40811dd66c3802e83a,fc5468372d5a5ebd99728eeedc5ba3a4,DSH,"intent,subject",dan
80f9f84860333a40811dd66c3802e83a,fc5468372d5a5ebd99728eeedc5ba3a4,DSH,"intent,subject",pol
80f9f84860333a40811dd66c3802e83a,fc5468372d5a5ebd99728eeedc5ba3a4,DSH,"intent,subject",ind
80f9f84860333a40811dd66c3802e83a,fc5468372d5a5ebd99728eeedc5ba3a4,DSH,"intent,subject",jpn
80f9f84860333a40811dd66c3802e83a,fc5468372d5a5ebd99728eeedc5ba3a4,DSH,"intent,subject",nor
80f9f84860333a40811dd66c3802e83a,fc5468372d5a5ebd99728eeedc5ba3a4,DSH,"intent,subject",tha
80f9f84860333a40811dd66c3802e83a,fc5468372d5a5ebd99728eeedc5ba3a4,DSH,"intent,subject",rum
d441c15ab859d9620585d7e2a367caaa,fc5468372d5a5ebd99728eeedc5ba3a4,DSH,"subject,intent",eng
d441c15ab859d9620585d7e2a367caaa,fc5468372d5a5ebd99728eeedc5ba3a4,DSH,"subject,intent",fre
d441c15ab859d9620585d7e2a367caaa,fc5468372d5a5ebd99728eeedc5ba3a4,DSH,"subject,intent",ger
d441c15ab859d9620585d7e2a367caaa,fc5468372d5a5ebd99728eeedc5ba3a4,DSH,"subject,intent",spa
d441c15ab859d9620585d7e2a367caaa,fc5468372d5a5ebd99728eeedc5ba3a4,DSH,"subject,intent",dan
d441c15ab859d9620585d7e2a367caaa,fc5468372d5a5ebd99728eeedc5ba3a4,DSH,"subject,intent",fin
d441c15ab859d9620585d7e2a367caaa,fc5468372d5a5ebd99728eeedc5ba3a4,DSH,"subject,intent",gre
d441c15ab859d9620585d7e2a367caaa,fc5468372d5a5ebd99728eeedc5ba3a4,DSH,"subject,intent",ind
d441c15ab859d9620585d7e2a367caaa,fc5468372d5a5ebd99728eeedc5ba3a4,DSH,"subject,intent",jpn
d441c15ab859d9620585d7e2a367caaa,fc5468372d5a5ebd99728eeedc5ba3a4,DSH,"subject,intent",pol
d441c15ab859d9620585d7e2a367caaa,fc5468372d5a5ebd99728eeedc5ba3a4,DSH,"subject,intent",swe
d441c15ab859d9620585d7e2a367caaa,fc5468372d5a5ebd99728eeedc5ba3a4,DSH,"subject,intent",chi
e54e6eddc412b2c9e3a1ecab2af20c4c,fc5468372d5a5ebd99728eeedc5ba3a4,DSH,"subject,intent,training",eng
e54e6eddc412b2c9e3a1ecab2af20c4c,fc5468372d5a5ebd99728eeedc5ba3a4,DSH,"subject,intent,training",ara
e54e6eddc412b2c9e3a1ecab2af20c4c,fc5468372d5a5ebd99728eeedc5ba3a4,DSH,"subject,intent,training",por
e54e6eddc412b2c9e3a1ecab2af20c4c,fc5468372d5a5ebd99728eeedc5ba3a4,DSH,"subject,intent,training",fin
e54e6eddc412b2c9e3a1ecab2af20c4c,fc5468372d5a5ebd99728eeedc5ba3a4,DSH,"subject,intent,training",pol
e54e6eddc412b2c9e3a1ecab2af20c4c,fc5468372d5a5ebd99728eeedc5ba3a4,DSH,"subject,intent,training",ind
e54e6eddc412b2c9e3a1ecab2af20c4c,fc5468372d5a5ebd99728eeedc5ba3a4,DSH,"subject,intent,training",heb
e54e6eddc412b2c9e3a1ecab2af20c4c,fc5468372d5a5ebd99728eeedc5ba3a4,DSH,"subject,intent,training",nor
e54e6eddc412b2c9e3a1ecab2af20c4c,fc5468372d5a5ebd99728eeedc5ba3a4,DSH,"subject,intent,training",tur
e54e6eddc412b2c9e3a1ecab2af20c4c,fc5468372d5a5ebd99728eeedc5ba3a4,DSH,"subject,intent,training",dan
ab9bfbbcc3d455da0f2a4cffb8444231,a7289131cf6f284839a3419197c04b6c,OSD,"intent,subject",ara
ab9bfbbcc3d455da0f2a4cffb8444231,a7289131cf6f284839a3419197c04b6c,OSD,"intent,subject",eng
ab9bfbbcc3d455da0f2a4cffb8444231,a7289131cf6f284839a3419197c04b6c,OSD,"intent,subject",fre
ab9bfbbcc3d455da0f2a4cffb8444231,a7289131cf6f284839a3419197c04b6c,OSD,"intent,subject",ger
ab9bfbbcc3d455da0f2a4cffb8444231,a7289131cf6f284839a3419197c04b6c,OSD,"intent,subject",dan
ab9bfbbcc3d455da0f2a4cffb8444231,a7289131cf6f284839a3419197c04b6c,OSD,"intent,subject",fin
ab9bfbbcc3d455da0f2a4cffb8444231,a7289131cf6f284839a3419197c04b6c,OSD,"intent,subject",gre
ab9bfbbcc3d455da0f2a4cffb8444231,a7289131cf6f284839a3419197c04b6c,OSD,"intent,subject",cht
ab9bfbbcc3d455da0f2a4cffb8444231,a7289131cf6f284839a3419197c04b6c,OSD,"intent,subject",ind
ab9bfbbcc3d455da0f2a4cffb8444231,a7289131cf6f284839a3419197c04b6c,OSD,"intent,subject",kor
ab9bfbbcc3d455da0f2a4cffb8444231,a7289131cf6f284839a3419197c04b6c,OSD,"intent,subject",rum
a1e0bae3f6b5d752105259b8f38ab396,a7289131cf6f284839a3419197c04b6c,OSD,"subject,intent",fre
a1e0bae3f6b5d752105259b8f38ab396,a7289131cf6f284839a3419197c04b6c,OSD,"subject,intent",spa
a1e0bae3f6b5d752105259b8f38ab396,a7289131cf6f284839a3419197c04b6c,OSD,"subject,intent",dan
a1e0bae3f6b5d752105259b8f38ab396,a7289131cf6f284839a3419197c04b6c,OSD,"subject,intent",cht
a1e0bae3f6b5d752105259b8f38ab396,a7289131cf6f284839a3419197c04b6c,OSD,"subject,intent",ind
a1e0bae3f6b5d752105259b8f38ab396,a7289131cf6f284839a3419197c04b6c,OSD,"subject,intent",heb
a1e0bae3f6b5d752105259b8f38ab396,a7289131cf6f284839a3419197c04b6c,OSD,"subject,intent",nor
a1e0bae3f6b5d752105259b8f38ab396,a7289131cf6f284839a3419197c04b6c,OSD,"subject,intent",swe
a1e0bae3f6b5d752105259b8f38ab396,a7289131cf6f284839a3419197c04b6c,OSD,"subject,intent",rum
319760be3c7171fc08aafc7316e913ed,2b266e62509986a999b9bb14b225c7b7,TestDaF,"subject,intent",eng
319760be3c7171fc08aafc7316e913ed,2b266e62509986a999b9bb14b225c7b7,TestDaF,"subject,intent",spa
319760be3c7171fc08aafc7316e913ed,2b266e62509986a999b9bb14b225c7b7,TestDaF,"subject,intent",dan
319760be3c7171fc08aafc7316e913ed,2b266e62509986a999b9bb14b225c7b7,TestDaF,"subject,intent",fin
319760be3c7171fc08aafc7316e913ed,2b266e62509986a999b9bb14b225c7b7,TestDaF,"subject,intent",pol
319760be3c7171fc08aafc7316e913ed,2b266e62509986a999b9bb14b225c7b7,TestDaF,"subject,intent",gre
319760be3c7171fc08aafc7316e913ed,2b266e62509986a999b9bb14b225c7b7,TestDaF,"subject,intent",ind
319760be3c7171fc08aafc7316e913ed,2b266e62509986a999b9bb14b225c7b7,TestDaF,"subject,intent",jpn
319760be3c7171fc08aafc7316e913ed,2b266e62509986a999b9bb14b225c7b7,TestDaF,"subject,intent",kor
319760be3c7171fc08aafc7316e913ed,2b266e62509986a999b9bb14b225c7b7,TestDaF,"subject,intent",swe
319760be3c7171fc08aafc7316e913ed,2b266e62509986a999b9bb14b225c7b7,TestDaF,"subject,intent",chi
319760be3c7171fc08aafc7316e913ed,2b266e62509986a999b9bb14b225c7b7,TestDaF,"subject,intent",tur
b8fe388413f5671820153a2ccc17467c,c0a0d10fc018c11948d2472b6038a9c0,CELI,"subject,intent,location",ara
b8fe388413f5671820153a2ccc17467c,c0a0d10fc018c11948d2472b6038a9c0,CELI,"subject,intent,location",cht
b8fe388413f5671820153a2ccc17467c,c0a0d10fc018c11948d2472b6038a9c0,CELI,"subject,intent,location",ind
b8fe388413f5671820153a2ccc17467c,c0a0d10fc018c11948d2472b6038a9c0,CELI,"subject,intent,location",nor
b8fe388413f5671820153a2ccc17467c,c0a0d10fc018c11948d2472b6038a9c0,CELI,"subject,intent,location",por
b8fe388413f5671820153a2ccc17467c,c0a0d10fc018c11948d2472b6038a9c0,CELI,"subject,intent,location",swe
b8fe388413f5671820153a2ccc17467c,c0a0d10fc018c11948d2472b6038a9c0,CELI,"subject,intent,location",tha
dbb180a8f8e6ce2ed40fdb5809523cf7,5906c748ae2170f0259fa3f4abeb149b,TFI,"subject,intent",ara
80f9f84860333a40811dd66c3802e83a,fc5468372d5a5ebd99728eeedc5ba3a4,DSH,"intent,subject",cht
80f9f84860333a40811dd66c3802e83a,fc5468372d5a5ebd99728eeedc5ba3a4,DSH,"intent,subject",kor
e54e6eddc412b2c9e3a1ecab2af20c4c,fc5468372d5a5ebd99728eeedc5ba3a4,DSH,"subject,intent,training",ger
319760be3c7171fc08aafc7316e913ed,2b266e62509986a999b9bb14b225c7b7,TestDaF,"subject,intent",por
9142b3c1376bb472e2fa32e43f887dcf,199263bca0611f1a57202aeb039e6cd4,CILS,"intent,subject",por
9142b3c1376bb472e2fa32e43f887dcf,199263bca0611f1a57202aeb039e6cd4,CILS,"intent,subject",fre
9142b3c1376bb472e2fa32e43f887dcf,199263bca0611f1a57202aeb039e6cd4,CILS,"intent,subject",ita
9142b3c1376bb472e2fa32e43f887dcf,199263bca0611f1a57202aeb039e6cd4,CILS,"intent,subject",dan
9142b3c1376bb472e2fa32e43f887dcf,199263bca0611f1a57202aeb039e6cd4,CILS,"intent,subject",cht
9142b3c1376bb472e2fa32e43f887dcf,199263bca0611f1a57202aeb039e6cd4,CILS,"intent,subject",heb
9142b3c1376bb472e2fa32e43f887dcf,199263bca0611f1a57202aeb039e6cd4,CILS,"intent,subject",rum
3d939667cce01bff3e7421cc7af77978,199263bca0611f1a57202aeb039e6cd4,CILS,"subject,intent",por
3d939667cce01bff3e7421cc7af77978,199263bca0611f1a57202aeb039e6cd4,CILS,"subject,intent",ita
3d939667cce01bff3e7421cc7af77978,199263bca0611f1a57202aeb039e6cd4,CILS,"subject,intent",spa
3d939667cce01bff3e7421cc7af77978,199263bca0611f1a57202aeb039e6cd4,CILS,"subject,intent",fin
3d939667cce01bff3e7421cc7af77978,199263bca0611f1a57202aeb039e6cd4,CILS,"subject,intent",pol
3d939667cce01bff3e7421cc7af77978,199263bca0611f1a57202aeb039e6cd4,CILS,"subject,intent",gre
3d939667cce01bff3e7421cc7af77978,199263bca0611f1a57202aeb039e6cd4,CILS,"subject,intent",ind
3d939667cce01bff3e7421cc7af77978,199263bca0611f1a57202aeb039e6cd4,CILS,"subject,intent",heb
3d939667cce01bff3e7421cc7af77978,199263bca0611f1a57202aeb039e6cd4,CILS,"subject,intent",tur
3d939667cce01bff3e7421cc7af77978,199263bca0611f1a57202aeb039e6cd4,CILS,"subject,intent",rum
328e232e3f0d82ac5d3edbe4d687e461,199263bca0611f1a57202aeb039e6cd4,CILS,"subject,intent,training",ara
328e232e3f0d82ac5d3edbe4d687e461,199263bca0611f1a57202aeb039e6cd4,CILS,"subject,intent,training",por
328e232e3f0d82ac5d3edbe4d687e461,199263bca0611f1a57202aeb039e6cd4,CILS,"subject,intent,training",fre
328e232e3f0d82ac5d3edbe4d687e461,199263bca0611f1a57202aeb039e6cd4,CILS,"subject,intent,training",ger
328e232e3f0d82ac5d3edbe4d687e461,199263bca0611f1a57202aeb039e6cd4,CILS,"subject,intent,training",spa
328e232e3f0d82ac5d3edbe4d687e461,199263bca0611f1a57202aeb039e6cd4,CILS,"subject,intent,training",gre
328e232e3f0d82ac5d3edbe4d687e461,199263bca0611f1a57202aeb039e6cd4,CILS,"subject,intent,training",cht
328e232e3f0d82ac5d3edbe4d687e461,199263bca0611f1a57202aeb039e6cd4,CILS,"subject,intent,training",chi
328e232e3f0d82ac5d3edbe4d687e461,199263bca0611f1a57202aeb039e6cd4,CILS,"subject,intent,training",rum
1e99a36f729389d57da3fc8eb86caeb2,4f5d3489a65f3d91403dd5d9e5329bee,BJT,"intent,subject",ger
1e99a36f729389d57da3fc8eb86caeb2,4f5d3489a65f3d91403dd5d9e5329bee,BJT,"intent,subject",ita
1e99a36f729389d57da3fc8eb86caeb2,4f5d3489a65f3d91403dd5d9e5329bee,BJT,"intent,subject",spa
1e99a36f729389d57da3fc8eb86caeb2,4f5d3489a65f3d91403dd5d9e5329bee,BJT,"intent,subject",fin
1e99a36f729389d57da3fc8eb86caeb2,4f5d3489a65f3d91403dd5d9e5329bee,BJT,"intent,subject",gre
1e99a36f729389d57da3fc8eb86caeb2,4f5d3489a65f3d91403dd5d9e5329bee,BJT,"intent,subject",cht
1e99a36f729389d57da3fc8eb86caeb2,4f5d3489a65f3d91403dd5d9e5329bee,BJT,"intent,subject",jpn
1e99a36f729389d57da3fc8eb86caeb2,4f5d3489a65f3d91403dd5d9e5329bee,BJT,"intent,subject",kor
1e99a36f729389d57da3fc8eb86caeb2,4f5d3489a65f3d91403dd5d9e5329bee,BJT,"intent,subject",chi
1e99a36f729389d57da3fc8eb86caeb2,4f5d3489a65f3d91403dd5d9e5329bee,BJT,"intent,subject",dan
1e99a36f729389d57da3fc8eb86caeb2,4f5d3489a65f3d91403dd5d9e5329bee,BJT,"intent,subject",nor
2a6f5413ba502c42bbe3f54ac75c1a48,4f5d3489a65f3d91403dd5d9e5329bee,BJT,"subject,intent,training",ara
2a6f5413ba502c42bbe3f54ac75c1a48,4f5d3489a65f3d91403dd5d9e5329bee,BJT,"subject,intent,training",ita
2a6f5413ba502c42bbe3f54ac75c1a48,4f5d3489a65f3d91403dd5d9e5329bee,BJT,"subject,intent,training",ger
2a6f5413ba502c42bbe3f54ac75c1a48,4f5d3489a65f3d91403dd5d9e5329bee,BJT,"subject,intent,training",dan
2a6f5413ba502c42bbe3f54ac75c1a48,4f5d3489a65f3d91403dd5d9e5329bee,BJT,"subject,intent,training",fin
2a6f5413ba502c42bbe3f54ac75c1a48,4f5d3489a65f3d91403dd5d9e5329bee,BJT,"subject,intent,training",gre
2a6f5413ba502c42bbe3f54ac75c1a48,4f5d3489a65f3d91403dd5d9e5329bee,BJT,"subject,intent,training",heb
2a6f5413ba502c42bbe3f54ac75c1a48,4f5d3489a65f3d91403dd5d9e5329bee,BJT,"subject,intent,training",nor
2a6f5413ba502c42bbe3f54ac75c1a48,4f5d3489a65f3d91403dd5d9e5329bee,BJT,"subject,intent,training",pol
2a6f5413ba502c42bbe3f54ac75c1a48,4f5d3489a65f3d91403dd5d9e5329bee,BJT,"subject,intent,training",chi
2a6f5413ba502c42bbe3f54ac75c1a48,4f5d3489a65f3d91403dd5d9e5329bee,BJT,"subject,intent,training",tur
2a6f5413ba502c42bbe3f54ac75c1a48,4f5d3489a65f3d91403dd5d9e5329bee,BJT,"subject,intent,training",ind
ecd88bd21dd10ea20bdc08df203d3741,4f5d3489a65f3d91403dd5d9e5329bee,BJT,"intent,subject,location",eng
ecd88bd21dd10ea20bdc08df203d3741,4f5d3489a65f3d91403dd5d9e5329bee,BJT,"intent,subject,location",ara
ecd88bd21dd10ea20bdc08df203d3741,4f5d3489a65f3d91403dd5d9e5329bee,BJT,"intent,subject,location",fre
ecd88bd21dd10ea20bdc08df203d3741,4f5d3489a65f3d91403dd5d9e5329bee,BJT,"intent,subject,location",ger
ecd88bd21dd10ea20bdc08df203d3741,4f5d3489a65f3d91403dd5d9e5329bee,BJT,"intent,subject,location",ita
ecd88bd21dd10ea20bdc08df203d3741,4f5d3489a65f3d91403dd5d9e5329bee,BJT,"intent,subject,location",spa
ecd88bd21dd10ea20bdc08df203d3741,4f5d3489a65f3d91403dd5d9e5329bee,BJT,"intent,subject,location",dan
ecd88bd21dd10ea20bdc08df203d3741,4f5d3489a65f3d91403dd5d9e5329bee,BJT,"intent,subject,location",fin
ecd88bd21dd10ea20bdc08df203d3741,4f5d3489a65f3d91403dd5d9e5329bee,BJT,"intent,subject,location",cht
ecd88bd21dd10ea20bdc08df203d3741,4f5d3489a65f3d91403dd5d9e5329bee,BJT,"intent,subject,location",swe
ecd88bd21dd10ea20bdc08df203d3741,4f5d3489a65f3d91403dd5d9e5329bee,BJT,"intent,subject,location",tha
27e590e1faaf0cdd713a9ef737d700fa,4f5d3489a65f3d91403dd5d9e5329bee,BJT,"subject,intent,location",fre
27e590e1faaf0cdd713a9ef737d700fa,4f5d3489a65f3d91403dd5d9e5329bee,BJT,"subject,intent,location",ger
27e590e1faaf0cdd713a9ef737d700fa,4f5d3489a65f3d91403dd5d9e5329bee,BJT,"subject,intent,location",spa
27e590e1faaf0cdd713a9ef737d700fa,4f5d3489a65f3d91403dd5d9e5329bee,BJT,"subject,intent,location",dan
27e590e1faaf0cdd713a9ef737d700fa,4f5d3489a65f3d91403dd5d9e5329bee,BJT,"subject,intent,location",gre
27e590e1faaf0cdd713a9ef737d700fa,4f5d3489a65f3d91403dd5d9e5329bee,BJT,"subject,intent,location",cht
27e590e1faaf0cdd713a9ef737d700fa,4f5d3489a65f3d91403dd5d9e5329bee,BJT,"subject,intent,location",heb
27e590e1faaf0cdd713a9ef737d700fa,4f5d3489a65f3d91403dd5d9e5329bee,BJT,"subject,intent,location",jpn
27e590e1faaf0cdd713a9ef737d700fa,4f5d3489a65f3d91403dd5d9e5329bee,BJT,"subject,intent,location",kor
27e590e1faaf0cdd713a9ef737d700fa,4f5d3489a65f3d91403dd5d9e5329bee,BJT,"subject,intent,location",swe
27e590e1faaf0cdd713a9ef737d700fa,4f5d3489a65f3d91403dd5d9e5329bee,BJT,"subject,intent,location",tur
406696b157879106a709131a5f68fbac,654de024829ac2d0d4be16e225160d9f,EJU,"subject,intent,training",ara
406696b157879106a709131a5f68fbac,654de024829ac2d0d4be16e225160d9f,EJU,"subject,intent,training",por
406696b157879106a709131a5f68fbac,654de024829ac2d0d4be16e225160d9f,EJU,"subject,intent,training",ger
406696b157879106a709131a5f68fbac,654de024829ac2d0d4be16e225160d9f,EJU,"subject,intent,training",spa
406696b157879106a709131a5f68fbac,654de024829ac2d0d4be16e225160d9f,EJU,"subject,intent,training",fin
406696b157879106a709131a5f68fbac,654de024829ac2d0d4be16e225160d9f,EJU,"subject,intent,training",heb
406696b157879106a709131a5f68fbac,654de024829ac2d0d4be16e225160d9f,EJU,"subject,intent,training",kor
406696b157879106a709131a5f68fbac,654de024829ac2d0d4be16e225160d9f,EJU,"subject,intent,training",chi
406696b157879106a709131a5f68fbac,654de024829ac2d0d4be16e225160d9f,EJU,"subject,intent,training",tha
cd58ab6f00216fea964a85ad0cd2e426,654de024829ac2d0d4be16e225160d9f,EJU,"subject,intent,location",eng
cd58ab6f00216fea964a85ad0cd2e426,654de024829ac2d0d4be16e225160d9f,EJU,"subject,intent,location",fre
cd58ab6f00216fea964a85ad0cd2e426,654de024829ac2d0d4be16e225160d9f,EJU,"subject,intent,location",ger
cd58ab6f00216fea964a85ad0cd2e426,654de024829ac2d0d4be16e225160d9f,EJU,"subject,intent,location",fin
cd58ab6f00216fea964a85ad0cd2e426,654de024829ac2d0d4be16e225160d9f,EJU,"subject,intent,location",ind
cd58ab6f00216fea964a85ad0cd2e426,654de024829ac2d0d4be16e225160d9f,EJU,"subject,intent,location",heb
cd58ab6f00216fea964a85ad0cd2e426,654de024829ac2d0d4be16e225160d9f,EJU,"subject,intent,location",swe
cd58ab6f00216fea964a85ad0cd2e426,654de024829ac2d0d4be16e225160d9f,EJU,"subject,intent,location",chi
cd58ab6f00216fea964a85ad0cd2e426,654de024829ac2d0d4be16e225160d9f,EJU,"subject,intent,location",tur
cd58ab6f00216fea964a85ad0cd2e426,654de024829ac2d0d4be16e225160d9f,EJU,"subject,intent,location",rum
4a54b1ec96e46c2dc2852e50cdfc21d7,e6fa5be517968617c85b491c90d72cde,JLPT,"subject,intent",eng
4a54b1ec96e46c2dc2852e50cdfc21d7,e6fa5be517968617c85b491c90d72cde,JLPT,"subject,intent",fre
4a54b1ec96e46c2dc2852e50cdfc21d7,e6fa5be517968617c85b491c90d72cde,JLPT,"subject,intent",ger
4a54b1ec96e46c2dc2852e50cdfc21d7,e6fa5be517968617c85b491c90d72cde,JLPT,"subject,intent",spa
4a54b1ec96e46c2dc2852e50cdfc21d7,e6fa5be517968617c85b491c90d72cde,JLPT,"subject,intent",fin
4a54b1ec96e46c2dc2852e50cdfc21d7,e6fa5be517968617c85b491c90d72cde,JLPT,"subject,intent",pol
4a54b1ec96e46c2dc2852e50cdfc21d7,e6fa5be517968617c85b491c90d72cde,JLPT,"subject,intent",gre
4a54b1ec96e46c2dc2852e50cdfc21d7,e6fa5be517968617c85b491c90d72cde,JLPT,"subject,intent",heb
4a54b1ec96e46c2dc2852e50cdfc21d7,e6fa5be517968617c85b491c90d72cde,JLPT,"subject,intent",jpn
4a54b1ec96e46c2dc2852e50cdfc21d7,e6fa5be517968617c85b491c90d72cde,JLPT,"subject,intent",nor
4a54b1ec96e46c2dc2852e50cdfc21d7,e6fa5be517968617c85b491c90d72cde,JLPT,"subject,intent",tur
4a54b1ec96e46c2dc2852e50cdfc21d7,e6fa5be517968617c85b491c90d72cde,JLPT,"subject,intent",ind
ec5ef9a32de3741cd40bca96fd5b7de0,e6fa5be517968617c85b491c90d72cde,JLPT,"intent,subject,location",eng
ec5ef9a32de3741cd40bca96fd5b7de0,e6fa5be517968617c85b491c90d72cde,JLPT,"intent,subject,location",fre
ec5ef9a32de3741cd40bca96fd5b7de0,e6fa5be517968617c85b491c90d72cde,JLPT,"intent,subject,location",ita
ec5ef9a32de3741cd40bca96fd5b7de0,e6fa5be517968617c85b491c90d72cde,JLPT,"intent,subject,location",dan
ec5ef9a32de3741cd40bca96fd5b7de0,e6fa5be517968617c85b491c90d72cde,JLPT,"intent,subject,location",fin
ec5ef9a32de3741cd40bca96fd5b7de0,e6fa5be517968617c85b491c90d72cde,JLPT,"intent,subject,location",ind
ec5ef9a32de3741cd40bca96fd5b7de0,e6fa5be517968617c85b491c90d72cde,JLPT,"intent,subject,location",jpn
ec5ef9a32de3741cd40bca96fd5b7de0,e6fa5be517968617c85b491c90d72cde,JLPT,"intent,subject,location",nor
ec5ef9a32de3741cd40bca96fd5b7de0,e6fa5be517968617c85b491c90d72cde,JLPT,"intent,subject,location",tha
ec5ef9a32de3741cd40bca96fd5b7de0,e6fa5be517968617c85b491c90d72cde,JLPT,"intent,subject,location",cht
ec5ef9a32de3741cd40bca96fd5b7de0,e6fa5be517968617c85b491c90d72cde,JLPT,"intent,subject,location",heb
223bd4e4437c134df71621f86955ca6f,e6fa5be517968617c85b491c90d72cde,JLPT,"subject,intent,location",ara
223bd4e4437c134df71621f86955ca6f,e6fa5be517968617c85b491c90d72cde,JLPT,"subject,intent,location",por
223bd4e4437c134df71621f86955ca6f,e6fa5be517968617c85b491c90d72cde,JLPT,"subject,intent,location",ita
223bd4e4437c134df71621f86955ca6f,e6fa5be517968617c85b491c90d72cde,JLPT,"subject,intent,location",spa
223bd4e4437c134df71621f86955ca6f,e6fa5be517968617c85b491c90d72cde,JLPT,"subject,intent,location",fin
223bd4e4437c134df71621f86955ca6f,e6fa5be517968617c85b491c90d72cde,JLPT,"subject,intent,location",jpn
223bd4e4437c134df71621f86955ca6f,e6fa5be517968617c85b491c90d72cde,JLPT,"subject,intent,location",swe
223bd4e4437c134df71621f86955ca6f,e6fa5be517968617c85b491c90d72cde,JLPT,"subject,intent,location",chi
223bd4e4437c134df71621f86955ca6f,e6fa5be517968617c85b491c90d72cde,JLPT,"subject,intent,location",tur
223bd4e4437c134df71621f86955ca6f,e6fa5be517968617c85b491c90d72cde,JLPT,"subject,intent,location",rum
d5d9e5b65e98fb49df39321fafbfdd64,8cf533e9669ca94413b681c20411f868,TOPIK,"intent,subject",eng
d5d9e5b65e98fb49df39321fafbfdd64,8cf533e9669ca94413b681c20411f868,TOPIK,"intent,subject",ara
d5d9e5b65e98fb49df39321fafbfdd64,8cf533e9669ca94413b681c20411f868,TOPIK,"intent,subject",por
d5d9e5b65e98fb49df39321fafbfdd64,8cf533e9669ca94413b681c20411f868,TOPIK,"intent,subject",ger
d5d9e5b65e98fb49df39321fafbfdd64,8cf533e9669ca94413b681c20411f868,TOPIK,"intent,subject",ita
d5d9e5b65e98fb49df39321fafbfdd64,8cf533e9669ca94413b681c20411f868,TOPIK,"intent,subject",dan
d5d9e5b65e98fb49df39321fafbfdd64,8cf533e9669ca94413b681c20411f868,TOPIK,"intent,subject",fin
d5d9e5b65e98fb49df39321fafbfdd64,8cf533e9669ca94413b681c20411f868,TOPIK,"intent,subject",gre
d5d9e5b65e98fb49df39321fafbfdd64,8cf533e9669ca94413b681c20411f868,TOPIK,"intent,subject",cht
d5d9e5b65e98fb49df39321fafbfdd64,8cf533e9669ca94413b681c20411f868,TOPIK,"intent,subject",swe
d5d9e5b65e98fb49df39321fafbfdd64,8cf533e9669ca94413b681c20411f868,TOPIK,"intent,subject",tur
d5d9e5b65e98fb49df39321fafbfdd64,8cf533e9669ca94413b681c20411f868,TOPIK,"intent,subject",rum
bf7e2e7fb8a88ef973f416328fa20470,8cf533e9669ca94413b681c20411f868,TOPIK,"subject,intent,training",eng
bf7e2e7fb8a88ef973f416328fa20470,8cf533e9669ca94413b681c20411f868,TOPIK,"subject,intent,training",ara
bf7e2e7fb8a88ef973f416328fa20470,8cf533e9669ca94413b681c20411f868,TOPIK,"subject,intent,training",fre
bf7e2e7fb8a88ef973f416328fa20470,8cf533e9669ca94413b681c20411f868,TOPIK,"subject,intent,training",ita
bf7e2e7fb8a88ef973f416328fa20470,8cf533e9669ca94413b681c20411f868,TOPIK,"subject,intent,training",dan
bf7e2e7fb8a88ef973f416328fa20470,8cf533e9669ca94413b681c20411f868,TOPIK,"subject,intent,training",spa
bf7e2e7fb8a88ef973f416328fa20470,8cf533e9669ca94413b681c20411f868,TOPIK,"subject,intent,training",fin
bf7e2e7fb8a88ef973f416328fa20470,8cf533e9669ca94413b681c20411f868,TOPIK,"subject,intent,training",pol
bf7e2e7fb8a88ef973f416328fa20470,8cf533e9669ca94413b681c20411f868,TOPIK,"subject,intent,training",gre
bf7e2e7fb8a88ef973f416328fa20470,8cf533e9669ca94413b681c20411f868,TOPIK,"subject,intent,training",ind
bf7e2e7fb8a88ef973f416328fa20470,8cf533e9669ca94413b681c20411f868,TOPIK,"subject,intent,training",heb
bf7e2e7fb8a88ef973f416328fa20470,8cf533e9669ca94413b681c20411f868,TOPIK,"subject,intent,training",jpn
bf7e2e7fb8a88ef973f416328fa20470,8cf533e9669ca94413b681c20411f868,TOPIK,"subject,intent,training",chi
bf7e2e7fb8a88ef973f416328fa20470,8cf533e9669ca94413b681c20411f868,TOPIK,"subject,intent,training",tur
bf7e2e7fb8a88ef973f416328fa20470,8cf533e9669ca94413b681c20411f868,TOPIK,"subject,intent,training",swe
b16c2d2af922af7f7c0fa39f586bb362,4f5a8531996a690828de388828410330,CELPE,"subject,intent,location",eng
406696b157879106a709131a5f68fbac,654de024829ac2d0d4be16e225160d9f,EJU,"subject,intent,training",pol
b16c2d2af922af7f7c0fa39f586bb362,4f5a8531996a690828de388828410330,CELPE,"subject,intent,location",ara
b16c2d2af922af7f7c0fa39f586bb362,4f5a8531996a690828de388828410330,CELPE,"subject,intent,location",spa
b16c2d2af922af7f7c0fa39f586bb362,4f5a8531996a690828de388828410330,CELPE,"subject,intent,location",dan
b16c2d2af922af7f7c0fa39f586bb362,4f5a8531996a690828de388828410330,CELPE,"subject,intent,location",fin
b16c2d2af922af7f7c0fa39f586bb362,4f5a8531996a690828de388828410330,CELPE,"subject,intent,location",pol
